         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
 9/ 7/2018 55: 2: 1       15210       18300       15210       15200          70           16236.7     1136566     1136566          70     16236.7         645
10/ 7/2018 10: 2: 1       15200       15200       15200       15200         300             15200     4560000  1690461203      110999     15229.5           2
10/ 7/2018 10: 2: 2       15190       15220       15180       15220        1040           15206.7    15814933  1706276136      112039     15229.3           3
10/ 7/2018 10: 2: 6       15200       15200       15180       15200          26           15193.3      395026  1706671162      112065     15229.3           3
10/ 7/2018 10: 2: 9       15200       15200       15200       15200          15             15200      228000  1706899162      112080     15229.3           1
10/ 7/2018 10: 2:19       15200       15200       15200       15200         890             15200    13528000  1720427162      112970     15229.1           2
10/ 7/2018 10: 2:24       15150       15200       15150       15200         890           15183.3    13513166  1733940328      113860     15228.7           2
10/ 7/2018 10: 2:25       15210       15230       15190       15230        1250           15216.7    19020833  1752961161      115110     15228.6           4
10/ 7/2018 10: 2:26       15210       15210       15200       15200          63           15203.3      957810  1753918971      115173     15228.6           2
10/ 7/2018 10: 2:33       15180       15180       15180       15180        1000             15180    15180000  1769098971      116173     15228.1           1
10/ 7/2018 10: 2:35       15210       15210       15210       15210          25             15210      380250  1769479221      116198     15228.1           1
10/ 7/2018 10: 2:36       15200       15200       15200       15200        1000             15200    15200000  1784679221      117198     15227.9           1
10/ 7/2018 10: 2:37       15210       15210       15210       15210        1798             15210    27347580  1812026801      118996     15227.6           1
10/ 7/2018 10: 2:38       15220       15240       15210       15220          25           15223.3      380583  1812407384      119021     15227.6           5
10/ 7/2018 10: 2:41       15210       15220       15210       15220          20           15216.7      304333  1812711717      119041     15227.6           2
10/ 7/2018 10: 2:42       15200       15220       15200       15220          28           15213.3      425973  1813137690      119069     15227.6           2
10/ 7/2018 10: 2:43       15000       15000       15000       15000          50             15000      750000  1813887690      119119     15227.5           1
10/ 7/2018 10: 2:47       15210       15210       15210       15210        1000             15210    15210000  1829097690      120119     15227.4           1
10/ 7/2018 10: 2:50       15220       15220       15220       15220          20             15220      304400  1829402090      120139     15227.4           2
10/ 7/2018 10: 2:51       15160       15220       15160       15220           9             15200      136800  1829538890      120148     15227.4           3
